RowNumber,Emplyee ID,Hours Training,Geography,Gender,Age,Years of Experience,Number of Machines S/he can work with,Married,Has a Bachelor or Higher Degree,Annual Salary, Reciev Bonus
7588,15773789,594,Canada,Female,38,7,1,1,0,77511,0
7589,15600027,579,Canada,Male,33,1,2,1,1,54817,0
7590,15620832,723,USA,Female,35,0,2,0,1,61291,0
7591,15568819,619,Mexico,Female,42,8,3,1,1,191821,1
7592,15748691,794,Canada,Female,30,1,1,0,1,156768,0
7593,15583552,674,Mexico,Male,44,3,1,1,0,73731,0
7594,15588019,418,USA,Male,28,7,1,1,0,122190,0
7595,15713250,502,USA,Male,33,8,2,1,1,123509,0
7596,15569595,678,USA,Female,50,6,1,1,0,8200,0
7597,15794868,599,Mexico,Male,40,10,2,1,1,14113,0
7598,15576680,736,USA,Male,29,4,2,0,0,51705,0
7599,15613699,430,USA,Female,60,7,1,1,0,161938,1
7600,15609758,537,USA,Female,45,7,1,1,0,120893,1
7601,15762392,683,Canada,Male,30,1,1,1,1,65035,0
7602,15693382,828,USA,Male,31,9,1,0,1,164257,0
7603,15791769,691,USA,Female,29,9,1,1,0,51988,0
7604,15712483,608,Canada,Female,28,4,2,1,0,10900,1
7605,15636454,691,USA,Female,60,6,1,1,0,177356,1
7606,15710138,718,Canada,Male,39,6,2,0,1,63889,0
7607,15571571,680,Mexico,Female,31,3,3,1,1,176434,0
7608,15638751,838,Canada,Female,41,5,2,1,0,81314,0
7609,15598574,695,Canada,Female,31,5,2,0,1,13999,0
7610,15796787,681,USA,Male,46,0,1,1,0,5772,0
7611,15615670,762,USA,Male,36,5,1,1,1,42694,0
7612,15705506,751,Canada,Male,38,7,2,0,0,90840,0
7613,15599535,678,Canada,Male,28,5,1,1,1,54144,0
7614,15768449,634,USA,Female,37,7,2,1,1,184313,0
7615,15725002,749,USA,Male,37,7,2,1,0,20307,0
7616,15611682,590,Canada,Male,37,6,1,1,1,128256,0
7617,15749964,610,USA,Female,27,4,2,1,0,182720,0
7618,15678779,502,USA,Male,33,7,2,0,1,4083,0
7619,15752601,578,USA,Female,40,7,2,0,0,102234,0
7620,15758477,547,USA,Female,32,2,2,1,0,132003,0
7621,15629133,579,USA,Female,27,9,2,1,0,126839,0
7622,15604963,661,USA,Male,39,5,2,0,0,181461,0
7623,15796413,794,USA,Male,46,6,2,1,0,195326,0
7624,15812470,719,USA,Male,61,5,2,0,1,29132,0
7625,15587443,728,USA,Female,69,1,2,1,1,131805,0
7626,15689692,598,Mexico,Male,19,3,1,1,1,173784,0
7627,15779586,822,Mexico,Female,46,3,2,1,0,26250,0
7628,15667588,670,Canada,Female,40,3,1,1,1,182650,0
7629,15624423,850,USA,Male,28,8,1,1,0,196583,0
7630,15591107,723,Mexico,Female,68,3,1,0,0,141978,1
7631,15748986,705,Mexico,Male,42,8,2,1,1,55314,0
7632,15793896,677,Canada,Male,40,7,1,1,1,62945,0
7633,15620570,736,USA,Male,43,4,1,1,0,72375,0
7634,15727811,661,Mexico,Female,47,0,1,0,0,188324,1
7635,15707681,501,Mexico,Male,38,9,2,0,1,133403,0
7636,15702030,516,USA,Female,29,2,1,1,0,157379,0
7637,15673238,517,Mexico,Female,59,8,2,1,0,101240,1
7638,15604196,766,USA,Male,32,6,1,1,1,102503,0
7639,15769356,520,Mexico,Female,23,3,2,1,1,37578,0
7640,15665590,541,USA,Male,46,6,2,1,1,83457,0
7641,15572361,790,Mexico,Female,34,2,1,1,0,199420,0
7642,15667460,797,USA,Male,31,9,2,1,1,24749,0
7643,15654760,811,USA,Male,40,1,1,1,1,121765,0
7644,15632669,722,Canada,Female,32,4,2,1,1,113666,0
7645,15613673,675,USA,Male,28,9,1,1,0,134111,0
7646,15698522,660,Mexico,Male,39,9,2,1,0,183096,0
7647,15741633,566,Canada,Male,32,10,1,1,1,159891,0
7648,15674583,768,USA,Male,25,0,1,1,1,8316,0
7649,15665374,610,Canada,Female,31,5,2,0,0,63736,0
7650,15588854,715,USA,Female,31,3,1,1,1,94715,0
7651,15810716,750,Mexico,Male,42,8,2,1,0,68695,0
7652,15776921,431,Mexico,Male,45,5,2,0,0,36900,0
7653,15569394,704,USA,Male,24,2,2,1,0,182775,0
7654,15788215,535,Canada,Female,30,5,1,0,0,62391,1
7655,15641007,614,USA,Female,38,4,1,1,1,76042,0
7656,15594651,748,USA,Male,38,4,1,0,1,70957,0
7657,15575146,492,Mexico,Male,51,8,2,1,1,67311,0
7658,15608916,573,USA,Male,40,7,1,1,1,110454,0
7659,15666297,706,Canada,Female,53,3,3,0,0,88479,1
7660,15598586,680,USA,Male,31,10,1,1,1,122640,0
7661,15665014,458,Canada,Male,36,5,2,1,0,79724,0
7662,15701738,612,Mexico,Male,44,2,1,1,1,97678,1
7663,15650591,809,Mexico,Male,50,10,1,1,1,100720,1
7664,15652667,590,USA,Male,39,9,2,1,1,104731,0
7665,15679622,602,USA,Male,35,8,1,1,1,22499,0
7666,15730150,540,Canada,Male,37,0,1,1,0,28258,0
7667,15813192,494,USA,Male,25,6,2,0,1,109988,0
7668,15606554,797,USA,Male,29,1,1,0,1,149991,0
7669,15611794,526,Mexico,Male,61,6,2,1,1,45181,0
7670,15672357,631,Canada,Male,38,7,2,1,0,181606,0
7671,15711759,576,USA,Female,29,5,1,1,1,126469,0
7672,15615296,405,USA,Male,39,10,1,1,0,160811,1
7673,15699294,555,USA,Male,30,1,2,0,0,88147,0
7674,15788634,750,Canada,Female,37,2,1,0,0,88334,0
7675,15660871,665,USA,Male,28,8,1,1,0,90175,0
7676,15618258,640,Canada,Male,37,5,1,1,0,81298,0
7677,15722535,457,USA,Female,33,7,1,0,1,60013,0
7678,15711977,695,USA,Male,36,4,1,1,0,100941,0
7679,15690169,645,USA,Male,31,7,2,1,0,12600,1
7680,15790689,647,Canada,Male,32,9,1,1,1,128591,0
7681,15665181,808,Canada,Male,25,7,2,0,1,23180,0
7682,15633608,641,USA,Male,33,2,2,1,1,55797,1
7683,15805261,700,Canada,Male,29,8,2,0,1,152097,0
7684,15740356,660,Mexico,Male,26,4,1,0,1,162443,0
7685,15808223,615,Canada,Male,41,1,1,1,1,55551,0
7686,15769980,705,Mexico,Female,40,3,1,1,1,109497,0
7687,15675450,718,USA,Male,48,9,2,1,1,72106,0
7688,15776494,754,USA,Male,61,5,1,1,1,41815,1
7689,15592412,713,Mexico,Male,45,4,1,1,0,74005,1
7690,15777452,587,USA,Female,46,6,1,0,0,70224,0
7691,15692258,569,Canada,Male,31,1,1,0,0,145528,0
7692,15791045,568,USA,Female,38,3,1,0,1,124486,0
7693,15807889,634,Mexico,Male,74,5,1,1,0,10078,0
7694,15602043,770,Mexico,Female,46,5,2,0,0,164967,0
7695,15807335,676,Canada,Female,64,4,1,1,1,91149,0
7696,15629985,723,Mexico,Female,47,10,2,0,0,103379,1
7697,15679453,614,Mexico,Female,39,8,1,1,1,128049,1
7698,15637315,601,Canada,Female,41,3,2,1,0,54343,0
7699,15691513,592,USA,Male,60,9,4,1,1,13614,1
7700,15622289,605,Canada,Female,36,9,2,0,1,35522,0
7701,15715184,752,Canada,Female,31,4,2,1,0,40497,0
7702,15702801,677,USA,Female,29,3,1,0,0,91904,1
7703,15719931,850,USA,Male,31,8,2,1,0,178668,0
7704,15806081,608,Mexico,Female,48,2,2,1,0,32203,0
7705,15796336,786,Canada,Female,34,9,2,1,0,117034,0
7706,15647306,777,USA,Female,29,9,1,1,1,163746,1
7707,15742369,667,Canada,Male,31,5,2,1,1,20347,0
7708,15655859,848,Canada,Male,35,5,2,1,0,84711,0
7709,15675650,486,USA,Female,39,8,1,0,1,120531,0
7710,15574119,598,Canada,Female,64,1,1,1,1,152274,0
7711,15754168,506,USA,Female,40,3,1,1,1,144346,0
7712,15763029,612,Mexico,Male,46,9,1,1,1,96961,1
7713,15765048,545,USA,Male,30,3,2,1,0,170307,0
7714,15786215,793,USA,Male,56,8,2,1,0,29881,0
7715,15707559,682,USA,Female,30,9,2,1,1,195105,0
7716,15582129,517,USA,Male,62,1,3,1,0,187756,1
7717,15687540,684,USA,Male,32,9,2,0,1,67600,0
7718,15787196,692,Canada,Male,46,2,2,1,1,105983,0
7719,15670898,740,USA,Female,60,5,2,0,0,25980,1
7720,15775433,666,Mexico,Male,71,1,2,1,1,112223,0
7721,15700693,693,USA,Male,68,2,2,1,1,59865,0
7722,15677955,757,Mexico,Male,33,1,1,1,0,42581,0
7723,15570086,684,Mexico,Male,18,9,1,0,1,4777,0
7724,15794875,691,Canada,Male,35,6,2,0,1,178038,0
7725,15673591,842,USA,Male,44,3,4,0,1,128521,1
7726,15631756,482,USA,Female,35,5,2,0,0,109030,0
7727,15757617,735,USA,Male,55,6,1,1,0,2268,0
7728,15612729,681,USA,Female,63,7,2,1,1,55054,0
7729,15637857,616,USA,Female,31,8,1,0,1,76456,0
7730,15681007,850,USA,Female,35,2,4,1,0,75479,1
7731,15593622,635,USA,Male,43,10,2,0,1,179145,0
7732,15629273,638,Mexico,Male,42,8,1,1,0,193472,1
7733,15765846,820,Canada,Female,31,2,1,1,0,103571,0
7734,15596013,694,Mexico,Female,58,1,1,0,0,102629,1
7735,15722473,713,USA,Male,41,3,2,1,0,55772,0
7736,15774936,543,Mexico,Male,41,6,1,1,1,192070,1
7737,15685640,649,USA,Female,41,3,1,1,1,144808,0
7738,15566563,777,USA,Female,30,4,1,1,0,5008,1
7739,15768746,561,USA,Male,33,6,2,0,0,173680,0
7740,15689952,724,Canada,Male,41,5,1,0,1,115754,0
7741,15725906,665,Canada,Female,51,8,1,1,1,38928,1
7742,15634501,441,USA,Male,60,1,1,0,1,174381,0
7743,15571940,579,Canada,Male,22,3,1,1,1,49830,0
7744,15741643,777,Mexico,Male,35,7,1,1,1,76170,0
7745,15806822,739,USA,Female,36,0,2,0,0,133466,0
7746,15701166,660,USA,Male,40,5,2,1,1,38762,0
7747,15718531,554,USA,Female,35,8,2,1,1,176779,0
7748,15628308,850,USA,Female,24,6,2,1,1,13160,0
7749,15585287,842,Mexico,Female,35,9,1,1,0,48218,1
7750,15781619,785,USA,Female,38,1,1,1,0,134965,1
7751,15805162,550,USA,Male,25,0,2,1,1,184221,0
7752,15588535,750,Canada,Female,39,6,2,0,0,19264,0
7753,15775307,490,Canada,Female,38,3,1,1,1,92797,0
7754,15777616,605,Mexico,Male,28,10,1,1,0,33114,0
7755,15692291,563,Canada,Female,42,6,2,1,0,154348,1
7756,15680843,675,USA,Male,34,8,2,1,1,184842,0
7757,15606232,621,Canada,Female,36,7,1,1,1,155743,0
7758,15641585,850,USA,Male,40,6,1,0,1,88815,0
7759,15684358,711,USA,Male,41,3,2,1,1,193748,0
7760,15806389,549,Mexico,Female,55,1,2,0,1,116548,1
7761,15641860,764,Mexico,Male,34,6,2,1,0,166325,1
7762,15814237,627,Mexico,Male,30,3,2,1,1,40199,0
7763,15808780,850,USA,Female,34,2,2,0,0,51919,0
7764,15767064,614,Canada,Female,36,1,1,1,1,73329,0
7765,15751177,685,Mexico,Female,44,2,1,1,0,145387,1
7766,15613427,683,Mexico,Female,49,7,2,0,0,140763,0
7767,15647259,643,Canada,Male,35,2,2,0,0,67979,0
7768,15748660,561,Mexico,Female,49,1,1,1,0,133052,1
7769,15726695,601,Canada,Female,20,9,2,1,0,86792,0
7770,15757473,766,USA,Female,27,7,2,0,1,47579,0
7771,15809509,699,USA,Male,29,3,1,1,1,151624,0
7772,15715512,850,Mexico,Male,29,1,1,1,1,164040,0
7773,15614168,792,Mexico,Female,50,4,1,1,0,16528,1
7774,15679818,636,Mexico,Male,67,7,1,0,1,66753,1
7775,15609928,850,Mexico,Male,43,5,2,0,1,19245,0
7776,15731246,628,Canada,Male,40,10,2,1,0,103833,0
7777,15685243,736,USA,Female,63,10,2,0,1,503,0
7778,15638730,711,USA,Female,21,0,2,0,1,1409,0
7779,15697034,583,Canada,Female,22,2,2,0,1,5985,0
7780,15699225,757,USA,Male,46,0,2,1,0,37460,0
7781,15677387,749,Mexico,Female,33,10,1,0,1,30396,0
7782,15759184,705,USA,Male,34,7,1,1,0,2499,0
7783,15595991,585,USA,Male,54,8,1,1,1,55346,0
7784,15681332,437,USA,Female,43,6,1,1,0,148331,1
7785,15756299,741,USA,Female,64,2,1,1,1,59238,0
7786,15750547,738,USA,Male,26,9,2,1,1,48645,0
7787,15566380,586,Canada,Female,33,10,2,1,1,140759,0
7788,15675963,627,USA,Female,57,9,2,1,1,107712,0
7789,15674671,551,Canada,Male,76,2,2,1,1,181719,0
7790,15621466,606,Mexico,Male,38,3,1,0,0,37055,0
7791,15607176,674,USA,Male,22,3,1,1,1,173941,0
7792,15570299,584,Mexico,Female,31,6,1,1,0,99299,0
7793,15613197,590,USA,Male,40,8,2,1,0,62933,0
7794,15798885,585,USA,Male,56,4,2,1,1,55288,0
7795,15714883,508,USA,Female,25,2,1,0,1,48197,0
7796,15604497,458,Mexico,Male,44,7,1,1,0,178643,0
7797,15773949,692,USA,Female,36,3,2,1,1,8282,0
7798,15774164,502,Mexico,Male,33,5,2,1,0,33301,0
7799,15774127,518,USA,Male,46,3,2,1,0,76516,0
7800,15619016,660,Mexico,Male,46,5,2,1,1,33681,0
7801,15795759,698,Mexico,Female,52,1,1,1,0,168886,1
7802,15798844,678,USA,Male,54,7,1,0,0,191746,1
7803,15717962,773,Canada,Male,63,9,1,1,1,93091,0
7804,15691504,619,Mexico,Female,52,8,1,0,0,23905,0
7805,15693893,684,Mexico,Male,59,9,1,0,1,15807,0
7806,15672499,635,USA,Male,34,3,2,1,1,83773,0
7807,15750410,680,USA,Female,25,4,1,1,1,90162,0
7808,15568904,608,Mexico,Male,34,3,1,1,1,36639,0
7809,15649033,603,Mexico,Female,55,7,2,1,0,139469,1
7810,15780989,579,Canada,Male,43,2,1,1,1,198402,1
7811,15771059,756,Mexico,Female,34,2,1,0,0,194584,0
7812,15687852,611,USA,Male,30,2,1,0,0,159630,0
7813,15695280,532,Mexico,Male,24,8,1,0,0,34231,0
7814,15592751,684,Mexico,Female,63,3,1,1,0,69643,1
7815,15598338,647,Mexico,Female,33,3,2,0,0,90270,0
7816,15735784,583,USA,Male,38,8,1,1,0,47849,0
7817,15629128,774,Mexico,Male,42,2,2,1,1,162866,0
7818,15642870,677,USA,Male,58,9,1,0,1,168650,0
7819,15637977,542,Mexico,Male,25,8,1,0,0,54372,0
7820,15600792,613,Canada,Male,29,0,2,0,1,133897,0
7821,15576131,666,USA,Male,40,5,2,1,0,147878,0
7822,15686588,777,USA,Female,28,2,1,0,1,118313,0
7823,15761018,581,Mexico,Male,50,2,2,1,0,181224,1
7824,15616029,705,USA,Male,32,7,2,1,0,7922,0
7825,15761149,673,USA,Female,44,8,1,0,1,5708,0
7826,15802758,594,Mexico,Female,23,4,2,1,0,56757,1
7827,15647838,648,Mexico,Female,51,2,1,1,0,4121,1
7828,15735968,605,USA,Male,41,10,2,0,1,97213,0
7829,15581286,734,USA,Female,40,9,1,1,1,12799,0
7830,15625445,572,USA,Female,36,8,2,0,1,50400,0
7831,15600173,595,USA,Female,33,9,2,1,1,41448,0
7832,15635143,749,USA,Male,42,2,2,0,1,185543,0
7833,15664849,573,Canada,Male,46,3,1,0,1,189989,1
7834,15762455,624,Canada,Male,33,6,1,0,1,170819,0
7835,15797165,703,USA,Male,56,9,1,0,0,85547,1
7836,15788189,665,USA,Female,41,8,1,1,0,137038,0
7837,15780492,648,USA,Male,42,4,2,1,0,19283,0
7838,15678497,850,Canada,Male,48,2,1,1,0,169425,1
7839,15588560,569,Mexico,Female,32,8,1,1,1,132039,0
7840,15606003,566,USA,Female,21,3,2,1,1,3626,0
7841,15611756,537,Mexico,Female,47,4,2,1,1,50882,0
7842,15789563,706,Mexico,Female,46,7,1,1,1,149170,1
7843,15702416,734,USA,Male,43,7,1,0,0,182506,0
7844,15766288,586,Mexico,Female,36,5,1,1,0,194073,1
7845,15667633,612,USA,Female,38,1,2,1,1,9209,0
7846,15622774,648,USA,Male,34,0,1,1,1,167932,0
7847,15755416,557,USA,Female,27,3,1,1,1,123097,0
7848,15769915,643,Canada,Female,20,0,1,1,1,3966,0
7849,15643908,433,USA,Female,49,10,1,1,1,87712,0
7850,15627395,643,Mexico,Male,41,7,1,1,1,49667,0
7851,15679663,488,USA,Female,36,0,2,1,0,136675,0
7852,15651581,758,Mexico,Male,68,6,1,1,0,35865,1
7853,15596379,743,Mexico,Male,39,3,1,0,1,26136,0
7854,15746674,730,USA,Female,47,7,1,1,0,33373,1
7855,15801256,746,Canada,Male,49,7,2,0,1,10096,0
7856,15663808,666,Mexico,Female,59,8,2,1,1,188782,0
7857,15598521,580,Mexico,Female,33,7,2,0,0,79775,0
7858,15621457,850,USA,Male,27,6,2,0,0,152740,0
7859,15764726,563,USA,Male,22,3,1,0,1,5792,0
7860,15646374,766,Mexico,Female,28,3,2,1,1,13182,0
7861,15716501,659,USA,Male,32,9,1,0,1,187551,0
7862,15589948,607,Canada,Male,28,1,2,1,1,110560,0
7863,15811343,644,Mexico,Male,35,5,3,1,1,63796,0
7864,15659677,746,USA,Male,47,8,1,1,1,62087,0
7865,15594436,588,Canada,Male,33,2,2,1,1,12484,0
7866,15748995,691,Canada,Male,30,9,2,0,1,10963,0
7867,15677062,666,USA,Female,38,6,1,1,1,8247,0
7868,15697201,640,Canada,Female,46,3,1,1,1,156260,0
7869,15666453,611,Mexico,Female,29,4,2,1,1,26928,0
7870,15693771,651,Canada,Female,45,8,1,1,0,84782,1
7871,15569867,529,USA,Female,29,8,2,1,0,19842,0
7872,15711602,676,USA,Female,36,3,1,1,1,95393,0
7873,15717736,639,Mexico,Female,46,10,2,1,1,133996,0
7874,15750441,782,USA,Male,36,5,2,0,1,108003,0
7875,15732791,641,Mexico,Male,32,5,1,1,1,99155,0
7876,15775104,697,USA,Female,38,1,1,1,0,49504,0
7877,15757607,623,USA,Male,45,0,1,1,0,196534,1
7878,15793070,494,Canada,Female,41,2,2,1,0,188426,1
7879,15760456,731,USA,Female,38,10,2,1,0,171341,1
7880,15665385,657,USA,Male,44,6,1,1,0,79072,0
7881,15612418,744,USA,Female,38,9,2,0,0,20941,0
7882,15727138,774,Canada,Male,46,9,2,1,1,34774,0
7883,15732061,850,Mexico,Female,45,1,1,0,0,6865,1
7884,15776051,551,USA,Female,45,6,2,1,1,51143,0
7885,15616530,638,USA,Male,36,6,1,0,0,47031,1
7886,15632344,792,USA,Female,42,0,2,1,0,47160,0
7887,15744979,666,USA,Female,36,8,1,0,1,158667,0
7888,15745433,716,Mexico,Female,30,2,2,0,0,65465,0
7889,15683657,594,USA,Female,31,0,1,1,0,78256,0
7890,15718572,600,Mexico,Male,57,9,2,1,1,103548,0
7891,15665783,565,USA,Male,49,7,2,1,1,89609,0
7892,15652782,678,Mexico,Male,48,2,2,0,1,193476,0
7893,15707025,648,Canada,Female,31,5,2,1,1,5199,0
7894,15647807,642,USA,Male,40,8,1,1,0,52828,0
7895,15718281,706,Mexico,Male,67,1,2,1,1,86508,1
7896,15660571,668,Canada,Male,43,10,1,1,1,100424,0
7897,15727857,635,Canada,Male,41,1,2,1,0,175612,0
7898,15639252,603,Canada,Male,30,6,2,1,1,19283,0
7899,15628144,635,USA,Female,72,4,1,0,1,27448,0
7900,15683560,642,USA,Female,40,7,2,1,0,183963,0
7901,15653275,785,Canada,Female,54,1,2,1,0,45114,1
7902,15622182,628,Mexico,Female,28,3,2,1,0,110776,0
7903,15613962,499,USA,Female,38,9,2,0,1,183042,0
7904,15618437,567,Canada,Male,34,10,2,0,1,161572,0
7905,15783338,449,Canada,Male,32,0,1,1,1,166692,0
7906,15764491,701,Canada,Male,35,10,2,1,1,71174,0
7907,15712960,613,Canada,Male,37,3,1,0,1,5353,0
7908,15688157,683,Mexico,Female,39,2,2,1,1,86019,0
7909,15579287,581,USA,Male,35,4,2,0,1,86384,0
7910,15570931,620,USA,Male,61,5,1,0,0,31642,1
7911,15615177,561,Canada,Male,28,6,1,1,1,70549,0
7912,15809906,558,Mexico,Male,26,1,2,1,1,24411,0
7913,15652169,642,USA,Male,35,2,1,0,1,122255,0
7914,15649450,805,Mexico,Male,24,6,2,1,0,186036,0
7915,15777179,687,USA,Male,35,9,2,0,1,73134,0
7916,15803538,695,Canada,Male,56,1,3,1,0,187734,1
7917,15610936,562,USA,Male,33,6,2,1,0,111590,0
7918,15590094,613,Mexico,Male,38,9,2,0,0,15860,0
7919,15572706,589,USA,Male,37,5,1,1,0,61325,0
7920,15634564,593,Canada,Male,31,8,1,1,1,176869,0
7921,15684296,714,USA,Male,34,5,1,0,1,98896,0
7922,15702293,588,Canada,Female,35,7,2,1,1,108739,0
7923,15642099,679,Canada,Male,39,6,2,1,0,12266,0
7924,15773273,730,Canada,Male,38,5,1,1,1,163318,0
7925,15613337,833,USA,Male,47,2,2,1,1,182248,0
7926,15800482,586,Canada,Female,33,7,2,1,1,168261,0
7927,15732644,567,Canada,Female,54,5,2,1,0,158591,1
7928,15713426,637,Mexico,Male,30,1,1,1,0,102566,1
7929,15640789,711,USA,Male,38,4,1,1,0,141828,0
7930,15598892,828,USA,Male,30,4,2,0,0,161671,0
7931,15606436,500,Canada,Male,38,7,2,0,0,192013,0
7932,15751227,807,USA,Male,47,1,1,0,0,127875,0
7933,15812365,850,USA,Male,40,8,1,1,0,60812,0
7934,15616088,782,USA,Female,70,7,1,0,1,131177,0
7935,15803886,629,Canada,Male,31,6,1,1,1,130862,0
7936,15587311,582,Canada,Male,33,6,2,0,1,72971,0
7937,15617401,468,USA,Male,22,2,2,1,0,28124,0
7938,15775886,670,USA,Male,36,3,1,1,0,140754,1
7939,15807305,805,USA,Male,39,2,1,0,0,166650,0
7940,15761717,720,USA,Male,26,10,2,1,0,45507,0
7941,15628008,781,Canada,Female,29,6,1,0,0,112203,0
7942,15583755,592,Mexico,Male,33,2,1,1,1,37140,0
7943,15661409,542,USA,Female,42,1,1,1,1,178257,1
7944,15774250,532,USA,Male,42,1,1,1,0,100983,1
7945,15681476,520,USA,Female,39,1,1,0,1,109626,1
7946,15654870,759,USA,Female,45,8,2,1,1,99251,0
7947,15790448,473,USA,Female,35,6,1,1,0,143346,0
7948,15785326,639,Canada,Female,35,5,2,1,0,59653,0
7949,15592854,705,USA,Male,25,3,1,0,1,196865,0
7950,15617486,530,USA,Male,52,1,1,0,0,109960,1
7951,15806796,516,Mexico,Female,33,10,1,1,1,127257,0
7952,15644699,850,USA,Female,40,0,2,1,0,1100,0
7953,15622305,746,Mexico,Female,33,2,2,1,1,146192,0
7954,15608209,622,Mexico,Male,33,3,2,1,0,48554,0
7955,15626898,743,USA,Male,30,7,1,0,0,144407,0
7956,15644297,732,Mexico,Male,38,5,1,1,1,195761,0
7957,15731569,850,USA,Male,81,5,2,1,1,44827,0
7958,15582149,850,Mexico,Female,34,3,2,1,1,88744,0
7959,15802483,686,USA,Male,34,6,2,1,1,88837,0
7960,15686999,556,USA,Female,40,8,2,1,0,62113,0
7961,15772479,673,USA,Male,37,4,2,0,0,163563,0
7962,15778884,809,USA,Female,38,2,2,1,1,174800,0
7963,15623630,634,Mexico,Female,56,3,1,0,1,42430,1
7964,15774316,630,USA,Male,37,6,2,1,1,82648,0
7965,15695097,564,Mexico,Female,30,0,2,0,0,134175,0
7966,15645404,625,USA,Female,51,4,2,1,0,92244,1
7967,15750574,677,Canada,Female,34,4,2,1,1,6176,0
7968,15636812,583,USA,Male,40,9,1,0,0,29214,0
7969,15712068,592,Canada,Male,45,8,1,0,1,67214,0
7970,15652030,637,Mexico,Male,49,2,1,1,0,169038,1
7971,15577398,850,USA,Male,30,6,1,1,1,188809,0
7972,15756848,633,Canada,Male,42,10,1,0,1,79408,0
7973,15806929,751,Mexico,Male,36,5,1,1,1,89223,0
7974,15656005,592,Mexico,Male,31,7,1,1,0,86080,0
7975,15722632,716,Mexico,Male,50,2,1,1,1,12944,1
7976,15794356,641,Mexico,Male,42,3,2,1,1,166517,0
7977,15659656,849,USA,Male,35,4,1,0,0,126420,0
7978,15588341,647,Canada,Male,47,10,1,0,1,89103,0
7979,15709142,608,Mexico,Female,30,2,2,1,0,132973,0
7980,15627042,555,USA,Female,26,7,2,1,0,93122,0
7981,15627517,497,Canada,Male,27,7,1,0,0,167522,0
7982,15803032,599,Mexico,Male,38,9,1,0,0,157240,0
7983,15665129,545,Mexico,Male,33,1,2,0,1,107430,0
7984,15628272,774,USA,Female,36,9,1,1,0,75304,0
7985,15678206,464,USA,Male,46,6,1,1,0,182944,0
7986,15678427,696,Mexico,Female,27,2,2,1,1,5984,0
7987,15678067,667,Canada,Male,45,3,2,0,0,163655,0
7988,15793331,812,USA,Male,32,5,2,1,0,89386,0
7989,15699532,516,USA,Male,51,8,2,0,1,168774,0
7990,15605827,645,USA,Male,39,8,2,0,0,96864,0
7991,15643635,664,Canada,Male,32,5,1,0,0,134456,0
7992,15787710,427,Canada,Female,39,9,2,1,0,28368,0
7993,15614137,685,USA,Female,40,7,2,1,0,103899,0
7994,15754494,585,USA,Female,33,4,1,1,0,63240,0
7995,15713440,519,Mexico,Female,21,1,3,1,1,170139,1
7996,15803479,708,USA,Female,67,1,2,0,1,3837,0
7997,15709639,717,USA,Female,22,5,1,1,1,92978,0
7998,15601719,465,Mexico,Male,24,6,1,1,0,191368,0
7999,15772482,829,Mexico,Male,28,3,3,1,0,104889,1
8000,15591489,826,USA,Male,26,5,1,0,0,60285,0
8001,15629002,747,Mexico,Male,36,8,2,1,1,180694,0
8002,15798053,707,Canada,Male,32,9,2,1,0,126476,0
8003,15753895,590,Canada,Male,37,1,2,0,0,133536,0
8004,15595426,603,Canada,Male,57,6,2,1,1,87412,1
8005,15645815,615,USA,Male,45,5,2,1,1,164887,0
8006,15632848,634,USA,Female,36,1,1,1,0,116238,0
8007,15703068,716,Mexico,Male,41,8,2,1,1,138051,0
8008,15791513,647,USA,Male,41,4,1,1,1,101618,1
8009,15587210,591,Mexico,Female,44,10,1,1,0,1985,0
8010,15793803,574,USA,Male,34,1,1,0,0,165627,0
8011,15787756,467,Mexico,Male,51,10,2,1,0,177785,1
8012,15723437,701,USA,Female,35,2,2,1,1,65765,0
8013,15702715,747,USA,Female,34,10,2,1,1,50760,0
8014,15809872,650,USA,Male,32,2,1,1,0,163216,0
8015,15644295,731,Canada,Female,39,2,1,1,1,74851,0
8016,15778694,638,Mexico,Female,26,1,2,1,1,23491,0
8017,15759555,569,Canada,Male,41,2,2,1,0,134273,0
8018,15631406,459,Mexico,Male,50,5,1,1,0,155721,0
8019,15616676,632,Mexico,Male,23,3,1,1,0,147231,1
8020,15771154,683,USA,Female,73,8,2,1,1,133210,0
8021,15669491,850,USA,Female,46,2,1,1,1,18986,0
8022,15697691,512,USA,Female,41,6,1,1,1,100508,0
8023,15665180,616,USA,Female,31,3,1,1,0,59346,1
8024,15752588,664,USA,Male,36,1,2,1,1,95373,0
8025,15743051,694,USA,Male,30,10,1,1,1,31805,0
8026,15571873,655,USA,Male,24,9,1,1,1,51960,0
8027,15679743,607,USA,Female,33,8,1,0,1,130825,0
8028,15769412,684,Canada,Male,39,4,2,0,0,157695,1
8029,15775124,763,Canada,Male,37,8,2,1,1,933,0
8030,15732113,671,Canada,Male,50,8,1,0,1,2560,0
8031,15578141,592,Canada,Male,38,3,1,1,1,12906,1
8032,15595874,666,Canada,Female,36,6,2,1,0,176693,0
8033,15755642,667,USA,Male,34,5,2,1,1,102909,0
8034,15576526,850,Canada,Male,36,6,2,0,1,41291,0
8035,15792489,622,Canada,Male,42,9,2,1,0,119127,0
8036,15733705,577,USA,Female,30,8,2,0,1,126435,0
8037,15807221,555,Canada,Male,21,1,2,0,0,103901,0
8038,15573045,547,USA,Male,62,10,2,1,1,85153,0
8039,15756824,613,Mexico,Female,50,5,2,1,0,12494,0
